sku,weight,product_online,meta_title,meta_keywords,meta_description,created_at,updated_at,country_of_manufacture,additional_attributes
EPCW8E001S,40,1,Originals Shell Cork Flooring | Prefinished Engineered Cork Floors,,,"3/17/21, 5:13 PM","7/2/22, 1:45 PM",,"am_shipping_type=Engineered Wood,color=Light,connection=Click Lock,dc_box_calculator_allow=1,dc_box_calculator_pack_size=20.04,ebizmarts_mark_visited=No,fifty_year_warranty=No,finish=Polyurethane with Aluminum Oxide,greenproduct=Yes,installation=Floating,is_recurring=No,length=Uniform 48"",manufacturer=Elegance Plyquet,mico_carton_min=1,mico_carton_unit=20.04,mico_carton_unit_suff=Square Feet,no_basement_installation=No,popularity_by_rating=60,popularity_by_reviews=2,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=EPCW8E001S-SAMPLE,sample_title_type=0,stain=Shell Cork,texture=Smooth,thickness=7mm,waste_percent=5,width=7-1/2"",wood=Cork"
EPCW8E001S-SAMPLE,1,1,,,,"3/17/21, 5:19 PM","3/17/21, 5:31 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_sku=EPCW8E001S-SAMPLE,sample_title_type=0,waste_percent=10.00,width=7-1/2"""
EPCW4M001T,40,1,Traces Tea Cork Flooring | Prefinished Engineered Cork Floors,,,"3/17/21, 5:27 PM","7/2/22, 1:45 PM",,"am_shipping_type=Engineered Wood,color=Light,connection=Click Lock,dc_box_calculator_allow=1,dc_box_calculator_pack_size=20.04,ebizmarts_mark_visited=No,fifty_year_warranty=No,finish=Polyurethane with Aluminum Oxide,greenproduct=Yes,installation=Floating,is_recurring=No,length=Uniform 48"",manufacturer=Elegance Plyquet,mico_carton_min=1,mico_carton_unit=20.04,mico_carton_unit_suff=Square Feet,no_basement_installation=No,popularity_by_rating=60,popularity_by_reviews=2,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=EPCW4M001T-SAMPLE,sample_title_type=0,stain=Traces Tea Cork,texture=Smooth,thickness=7mm,waste_percent=5,width=7-1/2"",wood=Cork"
EPCW4M001T-SAMPLE,1,1,,,,"3/17/21, 5:31 PM","3/17/21, 5:39 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_sku=EPCW4M001T-SAMPLE,sample_title_type=0,waste_percent=10.00,width=7-1/2"""
EPCW8B001T,40,1,Traces Natural Cork Flooring | Prefinished Engineered Cork Floors,,,"3/17/21, 5:36 PM","7/2/22, 1:45 PM",,"am_shipping_type=Engineered Wood,color=Light,connection=Click Lock,dc_box_calculator_allow=1,dc_box_calculator_pack_size=20.04,ebizmarts_mark_visited=No,fifty_year_warranty=No,finish=Polyurethane with Aluminum Oxide,greenproduct=Yes,installation=Floating,is_recurring=No,length=Uniform 48"",manufacturer=Elegance Plyquet,mico_carton_min=1,mico_carton_unit=20.04,mico_carton_unit_suff=Square Feet,no_basement_installation=No,popularity_by_rating=60,popularity_by_reviews=2,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=EPCW8B001T-SAMPLE,sample_title_type=0,stain=Traces Natural Cork,texture=Smooth,thickness=7mm,waste_percent=5,width=7-1/2"",wood=Cork"
EPCW8B001T-SAMPLE,1,1,,,,"3/17/21, 5:39 PM","3/17/21, 5:40 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_sku=EPCW8B001T-SAMPLE,sample_title_type=0,waste_percent=10.00,width=7-1/2"""
EPTBKL02,48,1,Vista Atflex | Prefinished Engineered Hardwood Floors | Elegance Plyquet,,,"4/3/21, 12:21 PM","4/1/22, 12:04 PM",,"am_shipping_type=Engineered Wood,color=Light,connection=Tongue & Groove,dc_box_calculator_allow=1,dc_box_calculator_pack_size=31.09,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,finish=Matte Lacquer,greenproduct=Yes,installation=Nail Down / Floating / Glue Down,is_recurring=No,jankahardness=1360 psi,length=Random to 75"",manufacturer=Elegance Plyquet,mico_carton_min=1,mico_carton_unit=31.09,mico_carton_unit_suff=Square Feet,no_basement_installation=No,othernames=French Oak,pr_cartreservation_enable=Inherited,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=EPTBKL02-S,sample_title_type=0,structure=Engineered Ply,texture=Wire Brushed,thickness=1/2"",waste_percent=5,wear_layer=2 mm,width=7-1/2"",wood=White Oak"
EPTBKL02-S,1,1,,,,"4/3/21, 12:30 PM","4/3/21, 1:24 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0,waste_percent=10.00,width=7-1/2"""
EPTBKL04,48,1,Vista Astrid | Prefinished Engineered Hardwood Floors | Elegance Plyquet,,,"4/3/21, 1:14 PM","4/1/22, 12:04 PM",,"am_shipping_type=Engineered Wood,color=Dark,connection=Tongue & Groove,dc_box_calculator_allow=1,dc_box_calculator_pack_size=31.09,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,finish=Matte Lacquer,greenproduct=Yes,installation=Nail Down / Floating / Glue Down,is_recurring=No,jankahardness=1360 psi,length=Random to 75"",manufacturer=Elegance Plyquet,mico_carton_min=1,mico_carton_unit=31.09,mico_carton_unit_suff=Square Feet,no_basement_installation=No,othernames=French Oak,pr_cartreservation_enable=Inherited,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=EPTBKL04-S,sample_title_type=0,structure=Engineered Ply,texture=Wire Brushed,thickness=1/2"",waste_percent=5,wear_layer=2 mm,width=7-1/2"",wood=White Oak"
EPTBKL05-S,1,1,,,,"4/3/21, 1:24 PM","4/3/21, 2:26 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0,waste_percent=10.00,width=7-1/2"""
EPCG822001W,40,1,Whim Cork Flooring | Prefinished Engineered Cork Floors,,,"4/3/21, 1:28 PM","7/2/22, 1:44 PM",,"am_shipping_type=Engineered Wood,color=Light,connection=Click Lock,dc_box_calculator_allow=1,dc_box_calculator_pack_size=22.99,ebizmarts_mark_visited=No,fifty_year_warranty=No,finish=Polyurethane with Aluminum Oxide,greenproduct=Yes,installation=Floating,is_recurring=No,length=Uniform 35 5/8"",manufacturer=Elegance Plyquet,mico_carton_min=1,mico_carton_unit=22.99,mico_carton_unit_suff=Square Feet,no_basement_installation=No,popularity_by_rating=60,popularity_by_reviews=2,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=EPCG822001W-S,sample_title_type=0,stain=Whim Cork,texture=Smooth,thickness=7/16"",waste_percent=5,width=11-5/8"",wood=Cork"
EPCG822001W-S,1,1,,,,"4/3/21, 1:52 PM","4/3/21, 1:53 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0,waste_percent=10.00,width=11-5/8"""
EPTBKL05,48,1,Vista Maxima | Prefinished Engineered Hardwood Floors | Elegance Plyquet,,,"4/3/21, 1:55 PM","4/1/22, 12:04 PM",,"am_shipping_type=Engineered Wood,color=Light,connection=Tongue & Groove,dc_box_calculator_allow=1,dc_box_calculator_pack_size=31.09,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,finish=Matte Lacquer,greenproduct=Yes,installation=Nail Down / Floating / Glue Down,is_recurring=No,jankahardness=1360 psi,length=Random to 75"",manufacturer=Elegance Plyquet,mico_carton_min=1,mico_carton_unit=31.09,mico_carton_unit_suff=Square Feet,no_basement_installation=No,othernames=French Oak,pr_cartreservation_enable=Inherited,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=EPTBKL05-S,sample_title_type=0,structure=Engineered Ply,texture=Wire Brushed,thickness=1/2"",waste_percent=5,wear_layer=2 mm,width=7-1/2"",wood=White Oak"
EPTBKL04-S,1,1,,,,"4/3/21, 2:26 PM","5/7/21, 4:19 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0,waste_percent=10.00,width=7-1/2"""
EPCC916-ED7,48,1,City Crave Edinburgh | Prefinished Engineered Hardwood Floors | Elegance Plyquet,,,"4/3/21, 2:36 PM","7/9/22, 4:21 PM",,"am_shipping_type=Engineered Wood,color=Light,connection=Tongue & Groove,dc_box_calculator_allow=1,dc_box_calculator_pack_size=25.56,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,finish=Matte Lacquer,greenproduct=Yes,installation=Nail Down / Floating / Glue Down,is_recurring=No,jankahardness=1360 psi,length=Random to 7',manufacturer=Elegance Plyquet,mico_carton_min=1,mico_carton_unit=25.56,mico_carton_unit_suff=Square Feet,no_basement_installation=No,othernames=French Oak,pr_cartreservation_enable=Inherited,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=EPCC916-ED7-S,sample_title_type=0,structure=Engineered Ply,texture=Wire Brushed,thickness=9/16"",waste_percent=5,wear_layer=3 mm,width=7"",wood=White Oak"
EPCC916-ED7-S,1,1,,,,"4/3/21, 2:40 PM","4/3/21, 2:43 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0,waste_percent=10.00,width=7"""
EPCC916-GL7,48,1,City Crave Glasgow | Prefinished Engineered Hardwood Floors | Elegance Plyquet,,,"4/3/21, 2:43 PM","5/12/22, 4:46 PM",,"am_shipping_type=Engineered Wood,color=Light,connection=Tongue & Groove,dc_box_calculator_allow=1,dc_box_calculator_pack_size=25.56,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,finish=Matte Lacquer,greenproduct=Yes,installation=Nail Down / Floating / Glue Down,is_recurring=No,jankahardness=1360 psi,length=Random to 7',manufacturer=Elegance Plyquet,mico_carton_min=1,mico_carton_unit=25.56,mico_carton_unit_suff=Square Feet,no_basement_installation=No,othernames=French Oak,pr_cartreservation_enable=Inherited,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=EPCC916-GL7-S,sample_title_type=0,structure=Engineered Ply,texture=Wire Brushed,thickness=9/16"",waste_percent=5,wear_layer=3 mm,width=7"",wood=White Oak"
EPCC916-GL7-S,1,1,,,,"4/3/21, 2:43 PM","5/7/21, 12:38 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0,waste_percent=10.00,width=7"""
EPCC916-CV7,48,1,City Crave Coventry | Prefinished Engineered Hardwood Floors | Elegance Plyquet,,,"5/7/21, 12:31 PM","4/1/22, 10:52 AM",,"am_shipping_type=Engineered Wood,color=Medium,connection=Tongue & Groove,dc_box_calculator_allow=1,dc_box_calculator_pack_size=25.56,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,finish=Matte Lacquer,greenproduct=Yes,installation=Nail Down / Floating / Glue Down,is_recurring=No,jankahardness=1360 psi,length=Random to 7',manufacturer=Elegance Plyquet,mico_carton_min=1,mico_carton_unit=25.56,mico_carton_unit_suff=Square Feet,no_basement_installation=No,othernames=French Oak,pr_cartreservation_enable=Inherited,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=EPCC916-CV7-S,sample_title_type=0,structure=Engineered Ply,texture=Wire Brushed,thickness=9/16"",waste_percent=5,wear_layer=3 mm,width=7"",wood=White Oak"
EPCC916-CV7-S,1,1,,,,"5/7/21, 12:38 PM","5/7/21, 1:44 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0,waste_percent=10.00,width=7"""
EPCC916-AB7,48,1,City Crave Aberdeen| Prefinished Engineered Hardwood Floors | Elegance Plyquet,,,"5/7/21, 1:26 PM","7/9/22, 4:06 PM",,"am_shipping_type=Engineered Wood,color=Light,connection=Tongue & Groove,dc_box_calculator_allow=1,dc_box_calculator_pack_size=25.56,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,finish=Matte Lacquer,greenproduct=Yes,installation=Nail Down / Floating / Glue Down,is_recurring=No,jankahardness=1360 psi,length=Random to 7',manufacturer=Elegance Plyquet,mico_carton_min=1,mico_carton_unit=25.56,mico_carton_unit_suff=Square Feet,no_basement_installation=No,othernames=French Oak,pr_cartreservation_enable=Inherited,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=EPCC916-AB7-S,sample_title_type=0,structure=Engineered Ply,texture=Wire Brushed,thickness=9/16"",waste_percent=5,wear_layer=3 mm,width=7"",wood=White Oak"
EPCC916-AB7-S,1,1,,,,"5/7/21, 1:44 PM","5/7/21, 1:45 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0,waste_percent=10.00,width=7"""
WOCA599815,2,1,Woca Swep Mop Red | Floorcare | Unique Wood Floors,,,"6/14/21, 2:44 PM","4/1/22, 3:52 PM",,"am_shipping_type=Standard,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,is_recurring=No,popularity_by_sells=1,pr_cartreservation_enable=Enabled,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0"
WOCA531925US,,1,Woca Master Oil | Floor Care | Unique Wood Floors,,,"6/24/21, 2:03 PM","1/12/22, 4:51 PM",,"am_shipping_type=Standard,coverage=150 sf/L,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,finish=Oil Finish,floorcare_size=2.5 Liter,is_recurring=No,pr_cartreservation_enable=Enabled,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0"
EPROAPPE040N,40,1,Canadian Red Oak Flooring | Prefinished Engineered Hardwood Floors | Canadian Collection,,,"7/21/21, 2:33 PM","9/21/22, 11:31 AM",,"am_shipping_type=Engineered Wood,color=Light,connection=Tongue & Groove,dc_box_calculator_allow=1,dc_box_calculator_pack_size=27,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,finish=Polyurethane with Aluminum Oxide,greenproduct=Yes,installation=Nail Down / Floating / Glue Down,is_recurring=No,jankahardness=1280,manufacturer=Canadian,mico_carton_min=1,mico_carton_unit=27,mico_carton_unit_suff=Square Feet,no_basement_installation=Yes,popularity_by_sells=1,pr_cartreservation_enable=Inherited,radiant_heat=Yes,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=EPROAPPE040N-S,sample_title_type=0,stain=Matte,structure=Engineered Ply,texture=Smooth,thickness=7/16"",waste_percent=7.00,wear_layer=2.7 mm,width=4"",wood=Red Oak"
EPROAPPE040N-S,1,1,,,,"7/21/21, 2:44 PM","8/13/21, 12:23 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Enabled,radiant_heat=No,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0,waste_percent=10.00,width=3-1/2"""
EPROAPPA030N,70,1,Canadian Red Oak Natural Hardwood Flooring | Red Oak Flooring,,Shop Canadian Red Oak hardwood flooring from Unique Wood Floors. Easy Online Ordering!,"8/13/21, 11:09 AM","5/11/22, 10:16 AM",,"am_shipping_type=Solid Wood,color=Light,connection=Tongue & Groove,dc_box_calculator_allow=1,dc_box_calculator_pack_size=20,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,finish=Polyurethane with Aluminum Oxide,greenproduct=Yes,installation=Nail Down / Glue Down,is_recurring=No,jankahardness=1290 psi,length=Random to 7',manufacturer=Canadian,mico_carton_min=1,mico_carton_unit=20,mico_carton_unit_suff=Square Feet,no_basement_installation=Yes,othernames=Red Oak,popularity_by_sells=1,pr_cartreservation_enable=Inherited,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=EPROAPPA030N-S,sample_title_type=0,stain=Matte,structure=Solid,texture=Smooth,thickness=3/4"",waste_percent=7,width=3-1/4"",wood=Red Oak"
EPROAPPA030N-S,1,1,,,,"8/13/21, 11:19 AM","8/13/21, 11:23 AM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,greenproduct=Yes,is_recurring=No,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=EPROAPPA030N-S,sample_title_type=0,waste_percent=7.00,width=3-1/4"""
WOCATEST,,1,Woca Master Oil | Floor Care | Unique Wood Floors,,,"8/20/21, 3:43 PM","8/20/21, 4:28 PM",,"am_shipping_type=Standard,coverage=2-4 SF,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,is_recurring=Yes,popularity_by_sells=1,pr_cartreservation_enable=Inherited,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0"
WOCATEST-Natural,1,1,Woca Master Oil | Floor Care | Unique Wood Floors,,,"8/20/21, 4:12 PM","8/20/21, 4:13 PM",,"am_shipping_type=Standard,coverage=2-4 SF,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,floorcare_type=Natural,is_recurring=Yes,popularity_by_sells=1,pr_cartreservation_enable=Inherited,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0"
WOCATEST-White,1,1,Woca Master Oil | Floor Care | Unique Wood Floors,,,"8/20/21, 4:12 PM","8/20/21, 4:13 PM",,"am_shipping_type=Standard,coverage=2-4 SF,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,floorcare_type=White,is_recurring=Yes,popularity_by_sells=1,pr_cartreservation_enable=Inherited,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0"
WPC-GMG024628,75,1,Essex Luxury Vinyl Flooring Minneapolis MN Unique Wood Floors,Essex Luxury Vinyl Flooring Minneapolis MN Unique Wood Floors,Essex Luxury Vinyl Flooring Minneapolis MN Unique Wood Floors,"3/3/22, 10:25 AM","4/28/22, 4:56 PM",,"am_shipping_type=Engineered Wood,color=Light,connection=Unilin Click Lock,dc_box_calculator_allow=1,dc_box_calculator_pack_size=35.96,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,finish=Polyurethane with Aluminum Oxide,greenproduct=No,installation=Floating,is_recurring=Yes,length=Uniform 60"",mico_carton_min=1,mico_carton_unit=35.96,mico_carton_unit_suff=Square Feet,no_basement_installation=Yes,pr_cartreservation_enable=Inherited,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=WPC-GMG024628-S,sample_title_type=0,stain=White Oak,structure=WPC,texture=Scraped,thickness=8 mm,waste_percent=7.00,wear_layer=0.5 mm / 20 mil,width=7"",wood=Luxury Vinyl"
WPC-GMG024628-S,1,1,,,,"3/3/22, 10:39 AM","4/28/22, 5:05 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=Yes,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=WPC-GMG024628-S,sample_title_type=0,waste_percent=10.00,width=7"""
WPC-GMG024633,75,1,Sheridan Luxury Vinyl Flooring Minneapolis MN Unique Wood Floors,Sheridan Luxury Vinyl Flooring Minneapolis MN Unique Wood Floors,Sheridan Luxury Vinyl Flooring Minneapolis MN Unique Wood Floors,"3/3/22, 10:46 AM","3/3/22, 10:50 AM",,"am_shipping_type=Engineered Wood,color=Light,connection=Unilin Click Lock,dc_box_calculator_allow=1,dc_box_calculator_pack_size=35.96,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,finish=Polyurethane with Aluminum Oxide,greenproduct=No,installation=Floating,is_recurring=Yes,length=Uniform 60"",mico_carton_min=1,mico_carton_unit=35.96,mico_carton_unit_suff=Square Feet,no_basement_installation=Yes,pr_cartreservation_enable=Inherited,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=WPC-GMG024633-S,sample_title_type=0,stain=White Oak,structure=WPC,texture=Scraped,thickness=8 mm,waste_percent=7.00,wear_layer=0.5 mm / 20 mil,width=7"",wood=Luxury Vinyl"
WPC-GMG024633-S,1,1,,,,"3/3/22, 10:55 AM","3/3/22, 10:58 AM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=Yes,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=WPC-GMG024633-S,sample_title_type=0,waste_percent=10.00,width=7"""
WPC-GMG024632,75,1,Lille Luxury Vinyl Flooring Minneapolis MN Unique Wood Floors,Lille Luxury Vinyl Flooring Minneapolis MN Unique Wood Floors,Lille Luxury Vinyl Flooring Minneapolis MN Unique Wood Floors,"4/28/22, 4:56 PM","4/28/22, 5:04 PM",,"am_shipping_type=Engineered Wood,color=Light,connection=Unilin Click Lock,dc_box_calculator_allow=1,dc_box_calculator_pack_size=35.96,ebizmarts_mark_visited=No,fifty_year_warranty=No,finish=Polyurethane with Aluminum Oxide,greenproduct=No,installation=Floating,is_recurring=Yes,length=Uniform 60"",mico_carton_min=1,mico_carton_unit=35.96,mico_carton_unit_suff=Square Feet,no_basement_installation=Yes,pr_cartreservation_enable=Inherited,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=WPC-GMG024632-S,sample_title_type=0,stain=White Oak,structure=WPC,texture=Scraped,thickness=8 mm,waste_percent=7.00,wear_layer=0.5 mm / 20 mil,width=7"",wood=Luxury Vinyl"
WPC-GMG024632-S,1,1,,,,"4/28/22, 5:05 PM","4/28/22, 5:07 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=No,greenproduct=No,is_recurring=No,no_basement_installation=Yes,popularity_by_sells=1,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=WPC-GMG024632-S,sample_title_type=0,waste_percent=10.00,width=7"""
WPC-021561-1,75,1,Zion Luxury Vinyl | Flooring Minneapolis St. Paul MN | Unique Wood Floors,,,"5/3/22, 2:49 PM","7/11/22, 4:20 PM",,"am_shipping_type=Engineered Wood,color=Medium,connection=Unilin Click Lock,dc_box_calculator_allow=1,dc_box_calculator_pack_size=35.96,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,finish=Polyurethane with Aluminum Oxide,greenproduct=No,installation=Floating,is_recurring=No,length=Uniform 60"",mico_carton_min=1,mico_carton_unit=35.96,mico_carton_unit_suff=Square Feet,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Inherited,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=WPC-021561-SAMPLE,sample_title_type=0,stain=Zion EIR,structure=WPC,texture=Distressed/Aged,thickness=8.0 mm,waste_percent=5,wear_layer=0.5 mm / 20 mil,width=7.2"",wood=Luxury Vinyl"
TKRY50275,40,1,Coastland Oslo Flooring | Factory Finished Engineered Hardwood Floors,,,"11/2/22, 12:31 PM","11/2/22, 12:59 PM",,"am_shipping_type=Engineered Wood,color=Light,connection=Tongue & Groove,dc_box_calculator_allow=1,dc_box_calculator_pack_size=25.56,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,finish=Matte Lacquer,greenproduct=Yes,installation=Nail Down / Floating / Glue Down,is_recurring=No,jankahardness=1360 psi,length=Random to 7',manufacturer=Coastland,mico_carton_min=1,mico_carton_unit=25.56,mico_carton_unit_suff=Square Feet,no_basement_installation=No,othernames=French Oak,popularity_by_sells=1,pr_cartreservation_enable=Inherited,radiant_heat=Yes,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=TKRY50275-S,sample_title_type=0,stain=White,structure=Engineered Ply,texture=Wire Brushed,thickness=5/8"",waste_percent=7,wear_layer=3 mm,width=7"",wood=White Oak"
TKRY50275-S,1,1,,,,"11/2/22, 1:00 PM","11/2/22, 1:02 PM",,"am_shipping_type=Wood Sample,dc_box_calculator_allow=0,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,greenproduct=No,is_recurring=No,no_basement_installation=No,popularity_by_sells=2,pr_cartreservation_enable=Disabled,radiant_heat=No,sample_allowed=No,sample_method=Method 1,sample_price=0,sample_title_type=0,waste_percent=10.00,width=5"""
ENGAMW514,70,1,"Amazon Oak Wheat 5 1/4"" x 1/2"" | Exotic Engineered Wood Flooring | Unique Wood Floors",,,"11/2/22, 1:40 PM","11/2/22, 1:51 PM",,"am_shipping_type=Engineered Wood,color=Light,connection=Tongue & Groove,dc_box_calculator_allow=1,dc_box_calculator_pack_size=31.02,ebizmarts_mark_visited=No,fifty_year_warranty=Yes,finish=Polyurethane with Aluminum Oxide,greenproduct=No,installation=Nail Down / Floating / Glue Down,is_recurring=No,jankahardness=1945 psi,length=Random to 7',manufacturer=Patagonia,mico_carton_min=1,mico_carton_unit=31.02,mico_carton_unit_suff=Square Feet,no_basement_installation=No,popularity_by_sells=1,pr_cartreservation_enable=Inherited,radiant_heat=No,sample_allowed=Yes,sample_method=Method 1,sample_price=0,sample_sku=ENGAMW514-S,sample_title_type=0,stain=Natural,structure=Engineered Ply,texture=Smooth,thickness=1/2"",waste_percent=7,wear_layer=3mm,width=5-1/4"""
